Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
09/10/2017,	14:20:40,		011.002520,			053.137253,			12,				50.90,			1.58,		0.80,			0,			4.08
09/10/2017,	14:20:41,		011.002522,			053.137264,			12,				51.20,			1.58,		0.80,			0,			4.25
09/10/2017,	14:20:42,		011.002519,			053.137275,			12,				50.30,			1.58,		0.80,			0,			4.59
09/10/2017,	14:20:43,		011.002518,			053.137287,			12,				50.10,			1.58,		0.80,			0,			4.88
09/10/2017,	14:20:44,		011.002519,			053.137300,			12,				50.20,			1.58,		0.80,			0,			4.38
09/10/2017,	14:20:45,		011.002522,			053.137312,			12,				50.00,			1.58,		0.80,			0,			3.22
09/10/2017,	14:20:46,		011.002520,			053.137319,			12,				49.30,			1.58,		0.85,			0,			3.34
09/10/2017,	14:20:47,		011.002513,			053.137324,			12,				48.70,			1.58,		0.80,			0,			3.98
09/10/2017,	14:20:48,		011.002511,			053.137332,			12,				48.20,			1.58,		0.80,			0,			3.62
09/10/2017,	14:20:49,		011.002510,			053.137342,			12,				48.10,			1.66,		0.93,			0,			4.14
09/10/2017,	14:20:50,		011.002510,			053.137353,			12,				48.20,			1.66,		0.93,			0,			2.04
09/10/2017,	14:20:51,		011.002518,			053.137360,			12,				48.00,			1.66,		0.93,			0,			3.27
09/10/2017,	14:20:52,		011.002520,			053.137370,			12,				47.90,			1.66,		0.93,			0,			4.36
09/10/2017,	14:20:53,		011.002522,			053.137382,			12,				47.80,			1.66,		0.93,			0,			4.16
09/10/2017,	14:20:54,		011.002524,			053.137393,			12,				47.50,			1.66,		0.93,			0,			3.32
09/10/2017,	14:20:55,		011.002519,			053.137401,			12,				47.40,			1.66,		0.93,			0,			3.51
09/10/2017,	14:20:56,		011.002518,			053.137410,			12,				47.00,			1.66,		0.93,			0,			1.65
09/10/2017,	14:20:57,		011.002520,			053.137418,			12,				47.30,			1.66,		0.93,			0,			4.57
09/10/2017,	14:20:58,		011.002520,			053.137430,			12,				47.50,			1.66,		0.93,			0,			3.47
09/10/2017,	14:20:59,		011.002516,			053.137438,			12,				47.20,			1.66,		0.93,			0,			3.81
09/10/2017,	14:21:00,		011.002521,			053.137450,			12,				47.10,			1.66,		0.93,			0,			2.23
09/10/2017,	14:21:01,		011.002520,			053.137457,			12,				46.40,			1.58,		0.79,			0,			3.26
09/10/2017,	14:21:02,		011.002517,			053.137466,			12,				46.40,			1.66,		0.93,			0,			1.60
09/10/2017,	14:21:03,		011.002518,			053.137471,			12,				46.40,			1.66,		0.93,			0,			3.67
09/10/2017,	14:21:04,		011.002517,			053.137482,			12,				47.10,			1.66,		0.93,			0,			3.10
09/10/2017,	14:21:05,		011.002516,			053.137492,			12,				46.90,			1.66,		0.93,			0,			2.55
09/10/2017,	14:21:06,		011.002516,			053.137501,			12,				46.80,			1.66,		0.93,			0,			2.81
09/10/2017,	14:21:07,		011.002512,			053.137509,			12,				46.70,			1.58,		0.79,			0,			3.60
09/10/2017,	14:21:08,		011.002511,			053.137521,			12,				47.00,			1.66,		0.93,			0,			3.03
09/10/2017,	14:21:09,		011.002513,			053.137529,			12,				46.90,			1.66,		0.93,			0,			3.86
09/10/2017,	14:21:10,		011.002514,			053.137538,			12,				46.60,			1.58,		0.79,			0,			2.94
09/10/2017,	14:21:11,		011.002512,			053.137545,			12,				46.40,			1.67,		0.94,			0,			3.98
09/10/2017,	14:21:12,		011.002514,			053.137558,			12,				46.70,			1.58,		0.79,			0,			2.66
09/10/2017,	14:21:13,		011.002518,			053.137568,			12,				46.90,			1.67,		0.93,			0,			2.67
09/10/2017,	14:21:14,		011.002518,			053.137576,			12,				47.20,			1.67,		0.93,			0,			2.42
09/10/2017,	14:21:15,		011.002514,			053.137581,			12,				47.20,			1.67,		0.93,			0,			3.57
09/10/2017,	14:21:16,		011.002509,			053.137589,			12,				47.20,			1.67,		0.93,			0,			3.22
09/10/2017,	14:21:17,		011.002504,			053.137600,			12,				47.20,			1.67,		0.93,			0,			2.39
09/10/2017,	14:21:18,		011.002503,			053.137610,			12,				47.50,			1.58,		0.79,			0,			4.10
09/10/2017,	14:21:19,		011.002502,			053.137622,			12,				47.80,			1.58,		0.79,			0,			4.11
09/10/2017,	14:21:20,		011.002498,			053.137634,			12,				47.90,			1.58,		0.79,			0,			4.86
09/10/2017,	14:21:21,		011.002495,			053.137649,			12,				48.20,			1.61,		0.80,			0,			2.98
09/10/2017,	14:21:22,		011.002493,			053.137659,			12,				47.70,			1.58,		0.79,			0,			3.83
09/10/2017,	14:21:23,		011.002491,			053.137670,			12,				47.70,			1.58,		0.79,			0,			2.02
09/10/2017,	14:21:24,		011.002488,			053.137679,			12,				47.70,			1.58,		0.79,			0,			2.29
09/10/2017,	14:21:25,		011.002488,			053.137687,			12,				48.00,			1.58,		0.79,			0,			1.32
09/10/2017,	14:21:26,		011.002490,			053.137693,			12,				47.90,			1.58,		0.79,			0,			4.65
09/10/2017,	14:21:27,		011.002490,			053.137706,			12,				47.90,			1.58,		0.79,			0,			2.56
09/10/2017,	14:21:28,		011.002488,			053.137717,			12,				48.10,			1.58,		0.79,			0,			1.13
09/10/2017,	14:21:29,		011.002488,			053.137724,			12,				48.30,			1.58,		0.79,			0,			2.68
09/10/2017,	14:21:30,		011.002487,			053.137731,			12,				47.80,			1.58,		0.79,			0,			3.34
09/10/2017,	14:21:31,		011.002485,			053.137744,			12,				48.60,			1.58,		0.79,			0,			3.79
09/10/2017,	14:21:32,		011.002481,			053.137757,			12,				48.80,			1.58,		0.79,			0,			2.66
09/10/2017,	14:21:33,		011.002480,			053.137768,			12,				49.60,			1.58,		0.79,			0,			3.54
09/10/2017,	14:21:34,		011.002471,			053.137775,			12,				49.80,			1.58,		0.79,			0,			1.50
09/10/2017,	14:21:35,		011.002468,			053.137784,			12,				50.20,			1.58,		0.79,			0,			2.18
09/10/2017,	14:21:36,		011.002465,			053.137791,			12,				49.80,			1.58,		0.79,			0,			2.91
09/10/2017,	14:21:37,		011.002463,			053.137802,			12,				49.80,			1.58,		0.79,			0,			3.81
09/10/2017,	14:21:38,		011.002458,			053.137812,			12,				50.00,			1.59,		0.79,			0,			2.59
09/10/2017,	14:21:39,		011.002459,			053.137822,			12,				50.20,			1.59,		0.79,			0,			1.82
09/10/2017,	14:21:40,		011.002458,			053.137829,			12,				50.20,			1.59,		0.79,			0,			0.85
09/10/2017,	14:21:41,		011.002457,			053.137833,			12,				50.40,			1.59,		0.79,			0,			2.65
09/10/2017,	14:21:42,		011.002461,			053.137842,			12,				50.90,			1.59,		0.79,			0,			1.43
09/10/2017,	14:21:43,		011.002466,			053.137848,			12,				50.90,			1.59,		0.79,			0,			2.41
09/10/2017,	14:21:44,		011.002468,			053.137853,			12,				51.00,			1.59,		0.79,			0,			1.77
09/10/2017,	14:21:45,		011.002470,			053.137859,			12,				51.20,			1.59,		0.79,			0,			2.69
09/10/2017,	14:21:46,		011.002474,			053.137866,			12,				51.50,			1.59,		0.79,			0,			2.25
09/10/2017,	14:21:47,		011.002476,			053.137874,			12,				51.50,			1.59,		0.79,			0,			1.74
09/10/2017,	14:21:48,		011.002483,			053.137880,			12,				51.50,			1.59,		0.79,			0,			0.20
09/10/2017,	14:21:49,		011.002487,			053.137885,			12,				51.80,			1.59,		0.79,			0,			0.87
09/10/2017,	14:21:50,		011.002491,			053.137892,			12,				52.00,			1.59,		0.79,			0,			2.69
09/10/2017,	14:21:51,		011.002494,			053.137902,			12,				52.70,			1.59,		0.79,			0,			1.60
09/10/2017,	14:21:52,		011.002495,			053.137907,			12,				52.50,			1.59,		0.79,			0,			1.34
09/10/2017,	14:21:53,		011.002496,			053.137913,			12,				52.50,			1.59,		0.79,			0,			1.97
09/10/2017,	14:21:54,		011.002497,			053.137919,			12,				52.10,			1.59,		0.79,			0,			2.44
09/10/2017,	14:21:55,		011.002502,			053.137926,			12,				51.10,			1.59,		0.79,			0,			1.70
09/10/2017,	14:21:56,		011.002500,			053.137934,			12,				51.40,			1.59,		0.79,			0,			0.90
09/10/2017,	14:21:57,		011.002498,			053.137941,			12,				52.00,			1.59,		0.79,			0,			3.08
09/10/2017,	14:21:58,		011.002494,			053.137950,			12,				51.90,			1.59,		0.79,			0,			2.97
09/10/2017,	14:21:59,		011.002491,			053.137961,			12,				51.70,			1.59,		0.79,			0,			1.32
09/10/2017,	14:22:00,		011.002489,			053.137968,			12,				51.20,			1.59,		0.79,			0,			0.78
09/10/2017,	14:22:01,		011.002485,			053.137974,			12,				51.40,			1.59,		0.79,			0,			1.52
09/10/2017,	14:22:02,		011.002484,			053.137982,			12,				51.50,			1.59,		0.79,			0,			1.22
09/10/2017,	14:22:03,		011.002483,			053.137988,			12,				50.80,			1.59,		0.79,			0,			0.25
09/10/2017,	14:22:04,		011.002482,			053.137996,			12,				51.30,			1.59,		0.79,			0,			1.18
09/10/2017,	14:22:05,		011.002481,			053.138000,			12,				51.10,			1.59,		0.79,			0,			1.33
09/10/2017,	14:22:06,		011.002483,			053.138006,			12,				51.30,			1.62,		0.83,			0,			0.54
09/10/2017,	14:22:07,		011.002484,			053.138009,			12,				51.20,			1.62,		0.83,			0,			1.03
09/10/2017,	14:22:08,		011.002486,			053.138009,			12,				51.60,			1.62,		0.83,			0,			0.10
09/10/2017,	14:22:09,		011.002487,			053.138015,			12,				52.20,			1.62,		0.83,			0,			0.70
09/10/2017,	14:22:10,		011.002487,			053.138016,			12,				51.90,			1.59,		0.79,			0,			0.67
09/10/2017,	14:22:11,		011.002491,			053.138017,			12,				52.00,			1.62,		0.83,			0,			0.18
09/10/2017,	14:22:12,		011.002493,			053.138023,			12,				52.90,			1.62,		0.83,			0,			0.25
09/10/2017,	14:22:13,		011.002496,			053.138028,			12,				53.70,			1.59,		0.79,			0,			0.34
09/10/2017,	14:22:14,		011.002498,			053.138032,			12,				54.00,			1.59,		0.79,			0,			0.25
09/10/2017,	14:22:15,		011.002500,			053.138034,			12,				54.50,			1.59,		0.79,			0,			0.95
09/10/2017,	14:22:16,		011.002500,			053.138037,			12,				54.50,			1.59,		0.79,			0,			0.45
09/10/2017,	14:22:17,		011.002500,			053.138041,			12,				55.10,			1.59,		0.81,			0,			0.40
09/10/2017,	14:22:18,		011.002499,			053.138043,			12,				55.00,			1.59,		0.81,			0,			1.02
09/10/2017,	14:22:19,		011.002500,			053.138046,			12,				55.00,			1.59,		0.81,			0,			1.81
09/10/2017,	14:22:20,		011.002499,			053.138052,			12,				55.30,			1.59,		0.79,			0,			2.58
09/10/2017,	14:22:21,		011.002499,			053.138059,			12,				55.80,			1.59,		0.79,			0,			1.45
09/10/2017,	14:22:22,		011.002500,			053.138068,			12,				57.00,			1.59,		0.79,			0,			1.07
09/10/2017,	14:22:23,		011.002499,			053.138074,			12,				57.50,			1.59,		0.79,			0,			1.45
09/10/2017,	14:22:24,		011.002498,			053.138079,			12,				57.60,			1.59,		0.79,			0,			2.21
09/10/2017,	14:22:25,		011.002493,			053.138082,			12,				57.30,			1.59,		0.79,			0,			2.84
09/10/2017,	14:22:26,		011.002491,			053.138088,			12,				57.50,			1.59,		0.79,			0,			3.59
09/10/2017,	14:22:27,		011.002484,			053.138100,			12,				58.80,			1.59,		0.79,			0,			0.38
09/10/2017,	14:22:28,		011.002480,			053.138107,			12,				59.30,			1.59,		0.79,			0,			1.85
09/10/2017,	14:22:29,		011.002475,			053.138114,			12,				59.60,			1.59,		0.79,			0,			2.74
09/10/2017,	14:22:30,		011.002472,			053.138124,			12,				59.80,			1.59,		0.79,			0,			3.21
09/10/2017,	14:22:31,		011.002471,			053.138132,			12,				59.60,			1.59,		0.79,			0,			3.69
09/10/2017,	14:22:32,		011.002467,			053.138141,			12,				59.20,			1.59,		0.79,			0,			2.16
09/10/2017,	14:22:33,		011.002464,			053.138148,			12,				58.80,			1.59,		0.79,			0,			3.09
09/10/2017,	14:22:34,		011.002460,			053.138157,			12,				58.40,			1.59,		0.79,			0,			1.55
09/10/2017,	14:22:35,		011.002457,			053.138167,			12,				59.00,			1.59,		0.79,			0,			0.84
09/10/2017,	14:22:36,		011.002455,			053.138170,			12,				58.60,			1.59,		0.79,			0,			1.96
09/10/2017,	14:22:37,		011.002454,			053.138179,			12,				58.80,			1.59,		0.79,			0,			1.76
09/10/2017,	14:22:38,		011.002453,			053.138186,			12,				58.60,			1.59,		0.79,			0,			2.64
09/10/2017,	14:22:39,		011.002453,			053.138195,			12,				58.90,			1.59,		0.79,			0,			2.55
09/10/2017,	14:22:40,		011.002449,			053.138204,			12,				59.20,			1.59,		0.79,			0,			0.86
09/10/2017,	14:22:41,		011.002450,			053.138208,			12,				59.00,			1.59,		0.79,			0,			2.29
09/10/2017,	14:22:42,		011.002447,			053.138216,			12,				59.20,			1.59,		0.79,			0,			0.85
09/10/2017,	14:22:43,		011.002445,			053.138219,			12,				58.50,			1.59,		0.79,			0,			1.29
09/10/2017,	14:22:44,		011.002444,			053.138223,			12,				58.20,			1.59,		0.79,			0,			1.08
09/10/2017,	14:22:45,		011.002446,			053.138227,			12,				58.40,			1.59,		0.79,			0,			1.86
09/10/2017,	14:22:46,		011.002451,			053.138231,			12,				58.40,			1.59,		0.79,			0,			0.36
09/10/2017,	14:22:47,		011.002452,			053.138233,			12,				58.00,			1.59,		0.79,			0,			1.93
09/10/2017,	14:22:48,		011.002452,			053.138240,			12,				57.90,			1.59,		0.79,			0,			2.26
09/10/2017,	14:22:49,		011.002452,			053.138248,			12,				58.10,			1.59,		0.79,			0,			1.37
09/10/2017,	14:22:50,		011.002454,			053.138252,			12,				56.70,			1.59,		0.79,			0,			2.86
09/10/2017,	14:22:51,		011.002453,			053.138261,			12,				56.50,			1.59,		0.79,			0,			1.46
09/10/2017,	14:22:52,		011.002449,			053.138267,			12,				56.00,			1.59,		0.79,			0,			1.83
09/10/2017,	14:22:53,		011.002445,			053.138275,			12,				56.80,			1.59,		0.79,			0,			0.42
09/10/2017,	14:22:54,		011.002444,			053.138279,			12,				56.60,			1.59,		0.79,			0,			0.50
09/10/2017,	14:22:55,		011.002442,			053.138285,			12,				56.60,			1.59,		0.79,			0,			1.00
09/10/2017,	14:22:56,		011.002442,			053.138293,			12,				57.10,			1.59,		0.79,			0,			0.49
09/10/2017,	14:22:57,		011.002443,			053.138294,			12,				56.40,			1.59,		0.79,			0,			1.51
09/10/2017,	14:22:58,		011.002444,			053.138302,			12,				56.70,			1.59,		0.79,			0,			1.77
09/10/2017,	14:22:59,		011.002442,			053.138311,			12,				56.00,			1.59,		0.79,			0,			2.05
09/10/2017,	14:23:00,		011.002437,			053.138321,			12,				55.80,			1.59,		0.79,			0,			0.86
09/10/2017,	14:23:01,		011.002436,			053.138330,			12,				55.60,			1.59,		0.79,			0,			1.28
09/10/2017,	14:23:02,		011.002435,			053.138335,			12,				55.00,			1.59,		0.79,			0,			0.14
09/10/2017,	14:23:03,		011.002434,			053.138331,			12,				52.80,			1.59,		0.79,			0,			0.68
09/10/2017,	14:23:04,		011.002433,			053.138333,			12,				52.40,			1.59,		0.79,			0,			1.58
09/10/2017,	14:23:05,		011.002431,			053.138340,			12,				51.90,			1.59,		0.79,			0,			2.70
09/10/2017,	14:23:06,		011.002428,			053.138350,			12,				51.40,			1.59,		0.79,			0,			0.55
09/10/2017,	14:23:07,		011.002429,			053.138357,			12,				51.70,			1.59,		0.79,			0,			1.29
09/10/2017,	14:23:08,		011.002430,			053.138364,			12,				51.70,			1.59,		0.79,			0,			1.39
09/10/2017,	14:23:09,		011.002431,			053.138373,			12,				51.70,			1.59,		0.79,			0,			1.38
09/10/2017,	14:23:10,		011.002429,			053.138378,			12,				50.60,			1.59,		0.79,			0,			1.65
09/10/2017,	14:23:11,		011.002425,			053.138385,			12,				50.10,			1.59,		0.79,			0,			2.77
09/10/2017,	14:23:12,		011.002420,			053.138398,			12,				49.30,			1.59,		0.79,			0,			2.09
09/10/2017,	14:23:13,		011.002416,			053.138406,			12,				48.40,			1.59,		0.79,			0,			2.21
09/10/2017,	14:23:14,		011.002409,			053.138411,			12,				47.70,			1.60,		0.79,			0,			0.81
09/10/2017,	14:23:15,		011.002405,			053.138417,			12,				47.70,			1.60,		0.79,			0,			2.28
09/10/2017,	14:23:16,		011.002403,			053.138427,			12,				47.80,			1.60,		0.79,			0,			0.64
09/10/2017,	14:23:17,		011.002402,			053.138432,			12,				47.30,			1.60,		0.79,			0,			1.03
09/10/2017,	14:23:18,		011.002402,			053.138438,			12,				47.70,			1.60,		0.79,			0,			2.40
09/10/2017,	14:23:19,		011.002401,			053.138445,			12,				47.20,			1.60,		0.79,			0,			2.59
09/10/2017,	14:23:20,		011.002402,			053.138452,			12,				47.10,			1.60,		0.79,			0,			1.82
09/10/2017,	14:23:21,		011.002405,			053.138458,			12,				46.60,			1.60,		0.79,			0,			2.60
09/10/2017,	14:23:22,		011.002406,			053.138468,			12,				46.40,			1.60,		0.79,			0,			3.19
09/10/2017,	14:23:23,		011.002406,			053.138478,			12,				46.10,			1.60,		0.79,			0,			3.22
09/10/2017,	14:23:24,		011.002408,			053.138492,			12,				46.80,			1.60,		0.79,			0,			4.05
09/10/2017,	14:23:25,		011.002402,			053.138503,			12,				46.80,			1.60,		0.79,			0,			1.17
09/10/2017,	14:23:26,		011.002399,			053.138509,			12,				46.30,			1.60,		0.79,			0,			3.19
09/10/2017,	14:23:27,		011.002398,			053.138517,			12,				45.90,			1.60,		0.79,			0,			3.09
09/10/2017,	14:23:28,		011.002395,			053.138524,			12,				45.90,			1.60,		0.79,			0,			2.99
09/10/2017,	14:23:29,		011.002389,			053.138531,			12,				45.10,			1.60,		0.79,			0,			1.48
09/10/2017,	14:23:30,		011.002381,			053.138532,			12,				44.70,			1.60,		0.79,			0,			0.93
09/10/2017,	14:23:31,		011.002379,			053.138534,			12,				44.80,			1.60,		0.79,			0,			0.68
09/10/2017,	14:23:32,		011.002376,			053.138540,			12,				45.00,			1.60,		0.79,			0,			1.89
09/10/2017,	14:23:33,		011.002369,			053.138544,			12,				44.60,			1.60,		0.79,			0,			2.96
09/10/2017,	14:23:34,		011.002363,			053.138555,			12,				45.20,			1.60,		0.79,			0,			1.34
09/10/2017,	14:23:35,		011.002355,			053.138556,			12,				44.60,			1.60,		0.79,			0,			3.30
09/10/2017,	14:23:36,		011.002349,			053.138569,			12,				45.10,			1.60,		0.79,			0,			2.34
09/10/2017,	14:23:37,		011.002344,			053.138577,			12,				45.20,			1.60,		0.79,			0,			1.15
09/10/2017,	14:23:38,		011.002343,			053.138583,			12,				45.60,			1.60,		0.79,			0,			1.46
09/10/2017,	14:23:39,		011.002338,			053.138591,			12,				46.00,			1.60,		0.79,			0,			5.06
09/10/2017,	14:23:40,		011.002330,			053.138604,			12,				46.00,			1.60,		0.79,			0,			2.53
09/10/2017,	14:23:41,		011.002326,			053.138615,			12,				46.40,			1.60,		0.79,			0,			4.46
09/10/2017,	14:23:42,		011.002323,			053.138627,			12,				46.70,			1.60,		0.79,			0,			4.15
09/10/2017,	14:23:43,		011.002316,			053.138638,			12,				46.40,			1.60,		0.79,			0,			2.70
09/10/2017,	14:23:44,		011.002310,			053.138647,			12,				45.60,			1.60,		0.79,			0,			3.27
09/10/2017,	14:23:45,		011.002300,			053.138656,			12,				45.90,			1.60,		0.79,			0,			1.80
09/10/2017,	14:23:46,		011.002294,			053.138664,			12,				45.70,			1.60,		0.79,			0,			2.71
09/10/2017,	14:23:47,		011.002290,			053.138672,			12,				45.30,			1.60,		0.79,			0,			3.44
09/10/2017,	14:23:48,		011.002286,			053.138685,			12,				45.90,			1.60,		0.79,			0,			4.11
09/10/2017,	14:23:49,		011.002277,			053.138698,			12,				45.50,			1.60,		0.79,			0,			4.04
09/10/2017,	14:23:50,		011.002269,			053.138712,			12,				45.40,			1.60,		0.79,			0,			2.52
09/10/2017,	14:23:51,		011.002265,			053.138719,			12,				44.90,			1.60,		0.79,			0,			2.20
09/10/2017,	14:23:52,		011.002262,			053.138722,			12,				43.90,			1.70,		0.93,			0,			3.98
09/10/2017,	14:23:53,		011.002259,			053.138732,			12,				43.60,			1.70,		0.93,			0,			3.54
09/10/2017,	14:23:54,		011.002254,			053.138743,			12,				43.40,			1.70,		0.93,			0,			3.76
09/10/2017,	14:23:55,		011.002250,			053.138752,			12,				43.50,			1.70,		0.93,			0,			2.71
09/10/2017,	14:23:56,		011.002251,			053.138759,			12,				43.10,			1.70,		0.93,			0,			3.29
09/10/2017,	14:23:57,		011.002250,			053.138767,			12,				42.60,			1.70,		0.93,			0,			3.30
09/10/2017,	14:23:58,		011.002245,			053.138776,			12,				42.30,			1.70,		0.93,			0,			3.44
09/10/2017,	14:23:59,		011.002238,			053.138785,			12,				42.20,			1.70,		0.93,			0,			2.97
09/10/2017,	14:24:00,		011.002234,			053.138794,			12,				42.50,			1.70,		0.93,			0,			2.98
09/10/2017,	14:24:01,		011.002229,			053.138805,			12,				42.60,			1.70,		0.93,			0,			4.15
09/10/2017,	14:24:02,		011.002221,			053.138813,			12,				42.30,			1.70,		0.93,			0,			5.30
09/10/2017,	14:24:03,		011.002215,			053.138830,			12,				42.90,			1.70,		0.93,			0,			2.83
09/10/2017,	14:24:04,		011.002211,			053.138838,			12,				42.80,			1.70,		0.93,			0,			3.27
09/10/2017,	14:24:05,		011.002209,			053.138845,			12,				42.70,			1.70,		0.93,			0,			2.42
09/10/2017,	14:24:06,		011.002207,			053.138854,			12,				42.90,			1.70,		0.93,			0,			3.70
09/10/2017,	14:24:07,		011.002203,			053.138864,			12,				43.30,			1.70,		0.93,			0,			1.98
09/10/2017,	14:24:08,		011.002199,			053.138870,			12,				43.10,			1.70,		0.93,			0,			2.05
09/10/2017,	14:24:09,		011.002198,			053.138881,			12,				43.70,			1.60,		0.79,			0,			4.50
09/10/2017,	14:24:10,		011.002194,			053.138895,			12,				44.00,			1.60,		0.79,			0,			2.54
09/10/2017,	14:24:11,		011.002192,			053.138904,			12,				44.00,			1.60,		0.79,			0,			3.35
09/10/2017,	14:24:12,		011.002192,			053.138916,			12,				44.40,			1.60,		0.79,			0,			4.91
09/10/2017,	14:24:13,		011.002186,			053.138930,			12,				44.70,			1.60,		0.79,			0,			2.89
09/10/2017,	14:24:14,		011.002184,			053.138942,			12,				45.20,			1.60,		0.79,			0,			3.42
09/10/2017,	14:24:15,		011.002178,			053.138950,			12,				45.40,			1.60,		0.79,			0,			3.13
09/10/2017,	14:24:16,		011.002178,			053.138960,			12,				45.50,			1.60,		0.79,			0,			4.11
09/10/2017,	14:24:17,		011.002177,			053.138972,			12,				45.80,			1.60,		0.79,			0,			3.80
09/10/2017,	14:24:18,		011.002175,			053.138981,			12,				45.60,			1.60,		0.79,			0,			3.63
09/10/2017,	14:24:19,		011.002176,			053.138989,			12,				45.30,			1.60,		0.79,			0,			2.79
09/10/2017,	14:24:20,		011.002176,			053.138999,			12,				45.70,			1.60,		0.79,			0,			4.30
09/10/2017,	14:24:21,		011.002176,			053.139013,			12,				45.70,			1.60,		0.79,			0,			3.53
09/10/2017,	14:24:22,		011.002172,			053.139023,			12,				45.10,			1.60,		0.79,			0,			3.10
09/10/2017,	14:24:23,		011.002169,			053.139030,			12,				44.90,			1.71,		0.93,			0,			3.59
09/10/2017,	14:24:24,		011.002163,			053.139039,			12,				44.60,			1.60,		0.79,			0,			4.17
09/10/2017,	14:24:25,		011.002161,			053.139052,			12,				44.80,			1.60,		0.79,			0,			3.87
09/10/2017,	14:24:26,		011.002163,			053.139065,			12,				44.90,			1.60,		0.79,			0,			4.39
09/10/2017,	14:24:27,		011.002162,			053.139078,			12,				44.90,			1.71,		0.93,			0,			4.01
09/10/2017,	14:24:28,		011.002159,			053.139089,			12,				45.20,			1.71,		0.93,			0,			4.35
09/10/2017,	14:24:29,		011.002157,			053.139102,			12,				45.70,			1.60,		0.79,			0,			5.59
09/10/2017,	14:24:30,		011.002157,			053.139117,			12,				46.00,			1.71,		0.93,			0,			3.28
09/10/2017,	14:24:31,		011.002153,			053.139128,			12,				45.90,			1.60,		0.79,			0,			3.53
09/10/2017,	14:24:32,		011.002153,			053.139138,			12,				46.20,			1.60,		0.79,			0,			4.14
09/10/2017,	14:24:33,		011.002153,			053.139151,			12,				46.40,			1.60,		0.79,			0,			4.10
09/10/2017,	14:24:34,		011.002155,			053.139163,			12,				46.80,			1.60,		0.79,			0,			3.51
09/10/2017,	14:24:35,		011.002156,			053.139175,			12,				46.90,			1.60,		0.79,			0,			2.10
09/10/2017,	14:24:36,		011.002153,			053.139182,			12,				46.80,			1.60,		0.79,			0,			3.71
09/10/2017,	14:24:37,		011.002153,			053.139193,			12,				46.60,			1.60,		0.79,			0,			2.84
09/10/2017,	14:24:38,		011.002153,			053.139203,			12,				46.70,			1.63,		0.79,			0,			4.01
09/10/2017,	14:24:39,		011.002155,			053.139216,			12,				47.00,			1.60,		0.79,			0,			5.65
09/10/2017,	14:24:40,		011.002154,			053.139233,			12,				47.30,			1.60,		0.79,			0,			4.25
09/10/2017,	14:24:41,		011.002151,			053.139246,			12,				47.30,			1.62,		0.79,			0,			3.56
09/10/2017,	14:24:42,		011.002149,			053.139257,			12,				47.20,			1.62,		0.79,			0,			4.72
09/10/2017,	14:24:43,		011.002144,			053.139267,			12,				46.60,			1.72,		0.93,			0,			4.70
09/10/2017,	14:24:44,		011.002147,			053.139278,			12,				46.20,			1.62,		0.79,			0,			4.87
09/10/2017,	14:24:45,		011.002146,			053.139292,			12,				45.70,			1.62,		0.79,			0,			3.40
09/10/2017,	14:24:46,		011.002145,			053.139302,			12,				45.60,			1.62,		0.79,			0,			3.42
09/10/2017,	14:24:47,		011.002145,			053.139311,			12,				45.70,			1.62,		0.79,			0,			2.48
09/10/2017,	14:24:48,		011.002143,			053.139318,			12,				45.40,			1.62,		0.79,			0,			3.06
09/10/2017,	14:24:49,		011.002141,			053.139326,			12,				45.00,			1.62,		0.79,			0,			1.52
09/10/2017,	14:24:50,		011.002142,			053.139331,			12,				44.60,			1.62,		0.79,			0,			3.38
09/10/2017,	14:24:51,		011.002142,			053.139340,			12,				44.90,			1.72,		0.93,			0,			2.70
09/10/2017,	14:24:52,		011.002144,			053.139350,			12,				45.00,			1.62,		0.79,			0,			3.98
09/10/2017,	14:24:53,		011.002143,			053.139362,			12,				45.20,			1.62,		0.79,			0,			2.64
09/10/2017,	14:24:54,		011.002143,			053.139370,			12,				44.40,			1.62,		0.79,			0,			1.75
09/10/2017,	14:24:55,		011.002146,			053.139378,			12,				44.60,			1.62,		0.79,			0,			1.09
09/10/2017,	14:24:56,		011.002148,			053.139383,			12,				44.40,			1.66,		0.80,			0,			3.08
09/10/2017,	14:24:57,		011.002148,			053.139391,			12,				44.30,			1.67,		0.80,			0,			2.30
09/10/2017,	14:24:58,		011.002143,			053.139395,			12,				44.00,			1.67,		0.80,			0,			1.37
09/10/2017,	14:24:59,		011.002141,			053.139399,			12,				43.90,			1.63,		0.79,			0,			3.20
09/10/2017,	14:25:00,		011.002140,			053.139405,			12,				43.50,			1.71,		0.93,			0,			3.73
09/10/2017,	14:25:01,		011.002138,			053.139415,			12,				43.40,			1.71,		0.93,			0,			3.02
09/10/2017,	14:25:02,		011.002138,			053.139423,			12,				42.80,			1.71,		0.93,			0,			3.19
09/10/2017,	14:25:03,		011.002140,			053.139435,			12,				42.80,			1.60,		0.78,			0,			2.64
09/10/2017,	14:25:04,		011.002141,			053.139446,			12,				42.80,			1.60,		0.78,			0,			1.72
09/10/2017,	14:25:05,		011.002140,			053.139449,			12,				42.00,			1.71,		0.93,			0,			0.73
09/10/2017,	14:25:06,		011.002142,			053.139456,			12,				42.00,			1.60,		0.78,			0,			2.18
09/10/2017,	14:25:07,		011.002139,			053.139465,			12,				41.90,			1.60,		0.78,			0,			2.70
