Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
03/11/2017,	09:03:47,		008.538590,			047.409670,			8,				448.20,			4.38,		1.82,			0,			13.60
03/11/2017,	09:03:48,		008.538556,			047.409644,			8,				448.10,			4.38,		1.82,			0,			13.32
03/11/2017,	09:03:49,		008.538526,			047.409618,			8,				448.40,			4.38,		1.82,			0,			13.06
03/11/2017,	09:03:50,		008.538492,			047.409595,			8,				448.70,			4.39,		1.82,			0,			12.84
03/11/2017,	09:03:51,		008.538455,			047.409571,			8,				448.30,			4.39,		1.82,			0,			12.43
03/11/2017,	09:03:52,		008.538418,			047.409549,			8,				447.90,			4.39,		1.83,			0,			11.52
03/11/2017,	09:03:53,		008.538387,			047.409527,			8,				447.70,			4.39,		1.83,			0,			10.08
03/11/2017,	09:03:54,		008.538362,			047.409508,			8,				447.70,			4.39,		1.83,			0,			9.08
03/11/2017,	09:03:55,		008.538338,			047.409491,			8,				447.30,			4.39,		1.83,			0,			8.02
03/11/2017,	09:03:56,		008.538319,			047.409475,			8,				447.20,			4.39,		1.83,			0,			7.24
03/11/2017,	09:03:57,		008.538316,			047.409456,			8,				447.70,			4.39,		1.83,			0,			7.46
03/11/2017,	09:03:58,		008.538321,			047.409437,			8,				448.10,			4.40,		1.83,			0,			7.51
03/11/2017,	09:03:59,		008.538329,			047.409419,			8,				447.90,			4.40,		1.83,			0,			7.90
03/11/2017,	09:04:00,		008.538337,			047.409401,			8,				447.90,			4.40,		1.83,			0,			7.91
03/11/2017,	09:04:01,		008.538344,			047.409382,			8,				447.90,			4.40,		1.83,			0,			10.61
03/11/2017,	09:04:02,		008.538359,			047.409357,			8,				448.00,			4.40,		1.83,			0,			12.57
03/11/2017,	09:04:03,		008.538392,			047.409333,			8,				448.60,			4.40,		1.83,			0,			13.60
03/11/2017,	09:04:04,		008.538435,			047.409312,			8,				449.30,			4.40,		1.83,			0,			15.13
03/11/2017,	09:04:05,		008.538486,			047.409293,			8,				449.70,			4.40,		1.83,			0,			15.79
03/11/2017,	09:04:06,		008.538540,			047.409275,			8,				450.30,			4.41,		1.83,			0,			15.73
03/11/2017,	09:04:07,		008.538594,			047.409256,			8,				450.70,			4.41,		1.83,			0,			15.46
03/11/2017,	09:04:08,		008.538647,			047.409239,			8,				451.20,			4.41,		1.84,			0,			15.26
03/11/2017,	09:04:09,		008.538701,			047.409224,			8,				451.80,			4.41,		1.84,			0,			15.49
03/11/2017,	09:04:10,		008.538754,			047.409207,			8,				452.00,			4.41,		1.84,			0,			15.67
03/11/2017,	09:04:11,		008.538808,			047.409190,			8,				452.40,			4.41,		1.84,			0,			15.95
03/11/2017,	09:04:12,		008.538863,			047.409173,			8,				453.00,			4.41,		1.84,			0,			16.25
03/11/2017,	09:04:13,		008.538920,			047.409157,			8,				453.60,			4.41,		1.84,			0,			16.49
03/11/2017,	09:04:14,		008.538976,			047.409139,			8,				453.80,			4.42,		1.84,			0,			16.98
03/11/2017,	09:04:15,		008.539033,			047.409121,			8,				453.80,			4.42,		1.84,			0,			17.59
03/11/2017,	09:04:16,		008.539091,			047.409102,			8,				454.00,			4.42,		1.84,			0,			18.18
03/11/2017,	09:04:17,		008.539153,			047.409082,			8,				454.40,			4.42,		1.84,			0,			19.05
03/11/2017,	09:04:18,		008.539217,			047.409062,			8,				454.60,			4.42,		1.84,			0,			19.59
03/11/2017,	09:04:19,		008.539281,			047.409040,			8,				454.50,			4.42,		1.84,			0,			18.61
03/11/2017,	09:04:20,		008.539343,			047.409018,			8,				454.80,			4.42,		1.84,			0,			18.36
03/11/2017,	09:04:21,		008.539403,			047.408995,			8,				455.40,			4.42,		1.84,			0,			18.27
03/11/2017,	09:04:22,		008.539463,			047.408974,			8,				455.80,			4.43,		1.84,			0,			19.22
03/11/2017,	09:04:23,		008.539530,			047.408956,			8,				456.40,			4.43,		1.84,			0,			20.01
